,breed,color,id,male,species,name
386,Pit Bull Mix,White/Black,A645599,0.0,Dog,Lily
387,Bat Mix,Brown,A664741,,Other,None
388,Labrador Retriever Mix,Black,A664743,0.0,Dog,Shadow
389,American Staffordshire Terrier Mix,Brown Brindle/White,A604955,0.0,Dog,Pollydoodle
390,Golden Retriever,Gold,A664745,0.0,Dog,Melady
391,Chihuahua Shorthair Mix,Tan/White,A664746,1.0,Dog,Tulley
392,Collie Rough/Australian Cattle Dog,White/Brown,A664747,1.0,Dog,Lincoln
393,Domestic Shorthair Mix,Orange Tabby,A664748,1.0,Cat,Stubbs
394,Domestic Shorthair Mix,Black,A664749,1.0,Cat,Andante
395,Domestic Shorthair Mix,Blue,A664750,0.0,Cat,Harmony
396,Domestic Shorthair Mix,Tortie/White,A664751,0.0,Cat,Adelaide
397,Domestic Shorthair Mix,Tortie,A664752,0.0,Cat,Melody
398,Domestic Shorthair Mix,Brown Tabby,A664753,0.0,Cat,None
399,Domestic Shorthair Mix,Black,A664754,1.0,Cat,None
400,Chihuahua Shorthair Mix,White/Tan,A664756,0.0,Dog,Gucci
401,Chihuahua Shorthair Mix,Black/Tan,A664757,0.0,Dog,Boo Boo
402,Snowshoe Mix,Seal Point,A664758,1.0,Cat,Jack
403,Domestic Shorthair Mix,Brown Tabby/White,A664760,1.0,Cat,None
404,Domestic Shorthair Mix,Brown Tabby/White,A664761,0.0,Cat,None
405,Plott Hound/Pit Bull,Brown Brindle/White,A664767,0.0,Dog,Tasha Yar
406,Pit Bull,White,A664768,1.0,Dog,Whit
407,Australian Cattle Dog Mix,Blue Merle/Cream,A664770,0.0,Dog,Frosty
408,Chihuahua Shorthair Mix,Black/Black,A664686,1.0,Dog,Rock
409,Catahoula Mix,Brown Merle,A663168,1.0,Dog,Archer
410,Black/Tan Hound/Labrador Retriever,Black/Tan,A664779,0.0,Dog,Lacey
411,Labrador Retriever/Black/Tan Hound,Black,A664780,0.0,Dog,Jade
412,Labrador Retriever/Black/Tan Hound,Black/White,A664781,1.0,Dog,Truman
413,Labrador Retriever/Black/Tan Hound,Yellow,A664782,0.0,Dog,Lucille
414,Labrador Retriever/Black/Tan Hound,Fawn,A664783,1.0,Dog,Leland
415,Yorkshire Terrier/Chihuahua Shorthair,Black/Tan,A664777,1.0,Dog,Billy
416,Labrador Retriever Mix,Brown/White,A664776,0.0,Dog,None
417,Pit Bull/Boxer,Brown/White,A664778,1.0,Dog,Brutus
418,Pit Bull Mix,Blue/White,A664774,1.0,Dog,Coal
419,Bat Mix,Brown,A664786,,Other,None
420,Domestic Shorthair Mix,White/Orange Tabby,A664794,1.0,Cat,None
421,Labrador Retriever Mix,Black/White,A569218,0.0,Dog,Emily
422,Yorkshire Terrier/Miniature Schnauzer,Gray/Tan,A664795,1.0,Dog,Zilla
423,Domestic Shorthair Mix,Blue Tabby,A664797,1.0,Cat,None
424,Redbone Hound Mix,Red/Black,A664798,0.0,Dog,Angel
425,Domestic Shorthair Mix,Brown Tabby/White,A664799,0.0,Cat,None
426,Labrador Retriever Mix,Black/White,A664800,0.0,Dog,None
427,Domestic Shorthair Mix,Black,A663722,1.0,Cat,Jj
428,Domestic Shorthair Mix,Brown Tabby,A663723,1.0,Cat,Tornado
429,Jack Russell Terrier Mix,White/Brown,A663220,0.0,Dog,Jolene
430,Chihuahua Shorthair Mix,Tan,A664804,0.0,Dog,Titi
431,Cocker Spaniel,Chocolate/Gray,A664807,0.0,Dog,Lily
432,Pit Bull Mix,White/Brown,A664805,0.0,Dog,Lydia
433,English Springer Spaniel Mix,Liver/White,A664813,0.0,Dog,None
434,Pit Bull Mix,Black/White,A664812,1.0,Dog,Blue
435,Chihuahua Shorthair/Rat Terrier,White/Brown,A664814,0.0,Dog,None
436,Redbone Hound Mix,Brown/Black,A664816,1.0,Dog,Tango
437,Pit Bull Mix,Brown/White,A569821,0.0,Dog,Autumn
438,Border Collie Mix,Black/White,A664707,0.0,Dog,Stevie
439,Labrador Retriever Mix,Black,A664818,1.0,Dog,Levi
440,Staffordshire Mix,Blue/White,A664819,1.0,Dog,Carl
441,Domestic Shorthair Mix,Black/White,A664820,1.0,Cat,Joe
442,German Shepherd Mix,Black,A664824,0.0,Dog,Bella
443,Cocker Spaniel Mix,Buff/Tan,A664825,1.0,Dog,Jordan
444,Boxer/Beagle,White/Brown,A445694,0.0,Dog,Vegas
445,Raccoon Mix,Brown/Black,A664830,,Other,None
446,Domestic Shorthair Mix,Blue,A664831,0.0,Cat,None
447,Siamese Mix,Seal Point,A647165,0.0,Cat,Angel
448,Chihuahua Shorthair Mix,Tan,A664834,0.0,Dog,None
449,Siamese Mix,Lynx Point,A664835,1.0,Cat,None
450,Domestic Shorthair Mix,Black,A664837,1.0,Cat,None
451,Siamese Mix,Lynx Point,A664838,1.0,Cat,None
452,Boxer/Pit Bull,Chocolate/White,A664836,0.0,Dog,Heidi
453,Catahoula/Australian Cattle Dog,Red/White,A664840,0.0,Dog,Janie
454,Queensland Heeler Mix,Black/White,A664841,1.0,Dog,Rusty
455,Pit Bull/Boxer,Red/White,A664784,1.0,Dog,Patch
456,Pit Bull Mix,Brown/White,A664842,0.0,Dog,June
457,Pit Bull Mix,Brown/White,A664843,1.0,Dog,Sherlock
458,Pit Bull Mix,White/Tan,A664844,1.0,Dog,Watson
459,Boxer/Pit Bull,White,A664845,1.0,Dog,Gatsby
460,Australian Cattle Dog,Black/White,A664851,1.0,Dog,Minkus
461,Bat Mix,Brown,A664853,,Other,None
462,Bat Mix,Brown,A664854,,Other,None
463,Domestic Shorthair Mix,Black/White,A664857,1.0,Cat,None
464,Pit Bull Mix,Blue/White,A636828,1.0,Dog,Boss
465,Chihuahua Shorthair/Manchester Terrier,Black/Tan,A664867,0.0,Dog,Xenia
466,Australian Kelpie/Chihuahua Shorthair,Black,A664868,0.0,Dog,Olive
467,Australian Cattle Dog Mix,Red/White,A664869,1.0,Dog,Ollie
468,Labrador Retriever Mix,Tan/White,A664871,0.0,Dog,Perla
469,Domestic Shorthair Mix,Black,A664872,1.0,Cat,None
470,Labrador Retriever Mix,Black,A644592,0.0,Dog,Zelda
471,Pit Bull Mix,White/Black,A616584,1.0,Dog,Chico
472,Chihuahua Shorthair Mix,White/Brown,A664874,1.0,Dog,Bucky
473,Chihuahua Shorthair Mix,White/Black,A664875,0.0,Dog,Lucy
474,Bat Mix,Brown,A664877,,Other,None
475,Domestic Shorthair Mix,Calico,A664878,0.0,Cat,None
476,Domestic Shorthair Mix,Orange Tabby/White,A664879,0.0,Cat,None
477,Beagle/Dachshund,Brown Brindle/White,A664880,1.0,Dog,Dody Becerra
478,Chihuahua Longhair Mix,Tan,A664881,0.0,Dog,Minnie
479,Great Pyrenees Mix,White,A664882,1.0,Dog,Casper
480,Maltese Mix,White,A664883,0.0,Dog,Esperanza
481,German Shepherd Mix,Black/Tan,A615391,0.0,Dog,Molly
482,Domestic Shorthair Mix,Black,A664887,0.0,Cat,Gia
483,Domestic Shorthair Mix,Brown Tabby,A664888,0.0,Cat,Gretel
484,Domestic Medium Hair Mix,Black,A635698,1.0,Cat,Taco
485,Dachshund Mix,Black/Tan,A664889,0.0,Dog,None
486,Labrador Retriever Mix,Tan/White,A612598,1.0,Dog,Harvey
487,Dachshund/English Bulldog,Brown,A664890,1.0,Dog,Billy
488,German Shepherd Mix,Brown/Black,A664891,1.0,Dog,Zane
489,Black Mouth Cur/Dachshund,Tan/White,A664893,0.0,Dog,Midge
490,Black Mouth Cur/Dachshund,Tan/White,A664894,0.0,Dog,Charlie
491,Blue Lacy Mix,Blue/White,A664895,0.0,Dog,Silkie
492,Basenji Mix,Tan/White,A664896,1.0,Dog,Scout
493,Bat Mix,Gray/Brown,A664897,,Other,None
494,Bat Mix,Gray,A664898,,Other,None
495,Dachshund/Pembroke Welsh Corgi,Red/White,A664903,1.0,Dog,Rebel
496,Chow Chow Mix,Red/White,A664904,1.0,Dog,Ringo
497,Australian Cattle Dog Mix,White/Brown Brindle,A660512,0.0,Dog,Filina
498,Snowshoe Mix,Seal Point,A664907,1.0,Cat,Henry
499,Abyssinian Mix,Torbie,A664906,0.0,Cat,Charlie
500,Pug Mix,Brown/White,A664916,1.0,Dog,Phoenix
501,Labrador Retriever Mix,Yellow,A664917,1.0,Dog,Big Otis
502,Miniature Schnauzer,Silver,A664922,0.0,Dog,None
503,Siberian Husky Mix,Black/White,A664671,1.0,Dog,Lucky
504,Bat Mix,Brown,A664923,,Other,None
505,Chihuahua Shorthair Mix,Tan,A664924,1.0,Dog,Frijolito
506,Domestic Shorthair Mix,Brown Tabby/White,A664925,0.0,Cat,Cloe
507,Labrador Retriever Mix,Brown,A664926,0.0,Dog,None
508,Domestic Shorthair Mix,Brown Tabby,A664928,0.0,Cat,Ebbie
510,Bat Mix,Brown,A664929,,Other,None
511,Rat Terrier Mix,White/Brown,A664931,1.0,Dog,Chester
512,Chihuahua Longhair Mix,White/Brown,A664932,0.0,Dog,None
513,Maine Coon Mix,Brown Tabby,A664930,0.0,Cat,None
514,Parson Russell Terrier Mix,White/Brown,A664934,1.0,Dog,Seymour
515,Black Mouth Cur Mix,Tan,A664935,1.0,Dog,Mack
516,Labrador Retriever Mix,Tan,A664933,1.0,Dog,Zach
517,Domestic Medium Hair Mix,Brown Tabby,A664936,1.0,Cat,Jester
518,Labrador Retriever Mix,Black/White,A654976,1.0,Dog,Frijolito
519,Californian Mix,Lilac Point,A664937,1.0,Other,None
520,Californian Mix,Seal Point,A664938,1.0,Other,None
521,Pit Bull Mix,White,A664940,0.0,Dog,Laika
522,Pit Bull Mix,Red/White,A664941,0.0,Dog,Tequila
523,Pit Bull Mix,Black/White,A664942,1.0,Dog,William
524,Labrador Retriever Mix,Black,A664943,1.0,Dog,Leo
525,Maine Coon Mix,Brown Tabby,A664944,1.0,Cat,Fuzzyball
526,Cocker Spaniel,White/Tan,A664945,1.0,Dog,None
527,Domestic Shorthair Mix,Cream Tabby/White,A664947,0.0,Cat,Dimond
529,American Staffordshire Terrier Mix,Brown/White,A664948,0.0,Dog,Winnie
530,Australian Cattle Dog Mix,Black/White,A664949,0.0,Dog,Lucy
531,Chihuahua Shorthair Mix,Tricolor,A664951,0.0,Dog,Twinkle
532,Domestic Shorthair Mix,Black,A664952,0.0,Cat,Alice
533,Domestic Shorthair Mix,Black/White,A664953,0.0,Cat,Figgy
534,Domestic Shorthair Mix,Torbie/White,A664969,0.0,Cat,None
535,Domestic Longhair Mix,Black/White,A664954,1.0,Cat,None
536,Domestic Shorthair Mix,Orange Tabby/White,A664505,0.0,Cat,Tifa
537,Labrador Retriever Mix,Black/White,A664956,0.0,Dog,None
538,Labrador Retriever Mix,Black/White,A664958,0.0,Dog,None
539,Labrador Retriever Mix,Black,A664959,0.0,Dog,None
540,Chihuahua Longhair Mix,Black/Brown,A664957,1.0,Dog,Toby
541,Pit Bull Mix,Red/White,A657286,1.0,Dog,Chako
542,Pit Bull Mix,Black/White,A654218,1.0,Dog,D.O.G.
543,Pit Bull Mix,Black/White,A664960,0.0,Dog,G.O.D.
544,Chihuahua Shorthair Mix,Black/White,A663330,0.0,Dog,Angel
545,American Bulldog/Pit Bull,Tan/White,A664963,1.0,Dog,Austin
546,Siamese Mix,Lynx Point,A664972,1.0,Cat,James
547,Snowshoe Mix,Seal Point,A664973,1.0,Cat,Walter
548,Domestic Shorthair Mix,Black/White,A664974,1.0,Cat,Jeffie
549,Siamese Mix,Lynx Point,A664975,0.0,Cat,Lylah
550,Miniature Schnauzer Mix,Gray/Black,A655144,0.0,Dog,Star
551,German Shepherd,Brown/Black,A664967,1.0,Dog,Hercules
552,German Shepherd Mix,Tan/Black,A664968,1.0,Dog,Simba
553,Domestic Shorthair Mix,Orange Tabby,A664970,1.0,Cat,None
554,Domestic Shorthair Mix,Orange Tabby,A664971,1.0,Cat,None
555,Labrador Retriever Mix,Black,A664978,0.0,Dog,None
556,English Pointer/Labrador Retriever,Brown Brindle/White,A664980,1.0,Dog,Pepper
557,Pit Bull Mix,White/Brown,A664977,1.0,Dog,None
558,Labrador Retriever Mix,Brown,A664979,1.0,Dog,Nacho
559,Chihuahua Shorthair Mix,Tan/White,A664982,0.0,Dog,None
560,Labrador Retriever Mix,Chocolate,A664983,0.0,Dog,None
561,Domestic Shorthair Mix,Calico/White,A664986,0.0,Cat,None
562,Pit Bull/Blue Lacy,Tan,A664987,0.0,Dog,Sheba
563,Pit Bull Mix,Blue,A664984,1.0,Dog,Buddy
564,Australian Cattle Dog Mix,Blue Merle,A664988,0.0,Dog,Lucky
565,Australian Shepherd Mix,Brown/White,A664989,1.0,Dog,None
566,Chihuahua Shorthair Mix,Black/Tan,A664991,1.0,Dog,Fritz
567,Staffordshire Mix,Brown Brindle/White,A664453,1.0,Dog,Bruno Beau
568,Australian Cattle Dog Mix,Brown/Black,A664992,0.0,Dog,None
569,Australian Cattle Dog Mix,Cream/White,A664993,0.0,Dog,None
570,Australian Cattle Dog Mix,Cream/White,A664995,1.0,Dog,None
571,Australian Cattle Dog Mix,Tricolor,A664996,0.0,Dog,None
572,Australian Cattle Dog Mix,Tricolor,A664997,1.0,Dog,None
573,Australian Cattle Dog Mix,Black/White,A664998,1.0,Dog,None
574,Australian Cattle Dog Mix,Black/White,A664999,1.0,Dog,None
575,Australian Cattle Dog Mix,Tan/Brown,A665000,1.0,Dog,None
576,Australian Cattle Dog Mix,Brown/White,A665001,1.0,Dog,None
577,Australian Cattle Dog Mix,Sable/White,A665002,0.0,Dog,None
578,Siamese Mix,Lynx Point,A664994,0.0,Cat,Lucy
579,Chihuahua Shorthair Mix,Tricolor,A665003,1.0,Dog,Prof Griffin
580,Domestic Shorthair Mix,Orange Tabby,A665005,0.0,Cat,None
581,Skye Terrier Mix,Black/Gray,A665004,1.0,Dog,Doogle
582,Border Collie Mix,White/Brown,A665006,0.0,Dog,Sasha
583,Australian Shepherd Mix,Buff/White,A665007,1.0,Dog,Dexter
584,Domestic Shorthair Mix,Brown Tabby/White,A608029,0.0,Cat,Mommas
585,Domestic Shorthair Mix,Orange Tabby/White,A608028,1.0,Cat,Pookie
586,Pug Mix,Brown/Black,A662933,1.0,Dog,Max
587,Chihuahua Shorthair Mix,Red,A665009,1.0,Dog,None
588,Chihuahua Shorthair Mix,Tan/Black,A665010,0.0,Dog,None
589,Pit Bull Mix,Fawn,A665012,0.0,Dog,Cookie
590,Domestic Shorthair Mix,Black/White,A665015,0.0,Cat,Baby Kitty
591,Domestic Shorthair Mix,Torbie,A665019,0.0,Cat,Amber
592,Pit Bull Mix,Yellow,A664964,1.0,Dog,Diesel
593,Domestic Shorthair Mix,Tortie,A665021,0.0,Cat,None
594,Domestic Shorthair Mix,Calico,A665022,0.0,Cat,None
595,Domestic Longhair Mix,Cream Tabby,A665023,1.0,Cat,Bear
596,Domestic Medium Hair Mix,Orange Tabby/White,A665024,0.0,Cat,Buck
597,Domestic Longhair Mix,Cream Tabby,A665025,1.0,Cat,Billy
598,Domestic Shorthair Mix,Tortie,A665020,0.0,Cat,None
599,Border Collie/Labrador Retriever,Black/White,A665026,0.0,Dog,Happy
600,Pit Bull Mix,Brown Brindle/White,A665027,0.0,Dog,Loralinda
601,Pit Bull/Basset Hound,Tan/White,A664927,1.0,Dog,Chiko
603,Dachshund/Cardigan Welsh Corgi,Red/White,A658735,0.0,Dog,Ruby
604,Domestic Shorthair Mix,Orange Tabby/White,A665030,1.0,Cat,Red
605,Pit Bull Mix,Black/White,A665029,0.0,Dog,None
606,Dachshund Mix,Black/White,A587990,1.0,Dog,Cevrus
607,Domestic Shorthair Mix,Brown Tabby,A661949,1.0,Cat,Marty
608,Bat Mix,Brown,A665038,,Other,None
609,Pit Bull Mix,Red/White,A665039,1.0,Dog,Levi
610,American Staffordshire Terrier Mix,White/Brown,A663667,1.0,Dog,Cody
611,Domestic Shorthair Mix,Orange Tabby,A665042,1.0,Cat,None
612,Domestic Shorthair Mix,Orange Tabby,A665043,1.0,Cat,None
613,Labrador Retriever Mix,Black/White,A420464,1.0,Dog,Loki
614,Domestic Medium Hair Mix,Black,A665063,,Cat,None
615,Domestic Medium Hair Mix,Gray,A665064,,Cat,None
616,Domestic Medium Hair Mix,Black,A665065,,Cat,None
617,Pit Bull Mix,Blue/White,A664188,1.0,Dog,Blue
618,Border Collie/Chow Chow,Black,A665066,0.0,Dog,Gigi
619,Catahoula/Labrador Retriever,White/Tricolor,A665067,1.0,Dog,Spots
620,Domestic Shorthair Mix,Brown Tabby,A665069,1.0,Cat,Millard
621,Domestic Shorthair Mix,Brown Tabby,A665070,0.0,Cat,Missy
622,Domestic Shorthair Mix,Blue Tabby,A665071,0.0,Cat,Mary
623,Domestic Shorthair Mix,Blue,A665072,1.0,Cat,Moe
624,Chihuahua Shorthair Mix,White/Blue Merle,A665068,1.0,Dog,Milo
625,Basenji Mix,Red/White,A665073,0.0,Dog,Gracie
626,Australian Kelpie Mix,Black/Tan,A650104,0.0,Dog,Katie
627,Domestic Shorthair Mix,Cream Tabby,A656520,0.0,Cat,Emily
628,Snowshoe Mix,Seal Point,A665075,1.0,Cat,Klaus
629,Pit Bull Mix,White/Blue,A665077,1.0,Dog,Barsby
630,Pit Bull Mix,Brown/White,A657085,1.0,Dog,Pony Boy
631,Domestic Shorthair Mix,Brown Tabby,A656696,0.0,Cat,Angel
632,Domestic Shorthair Mix,Black/White,A665078,0.0,Cat,None
633,Pit Bull Mix,Black/White,A564837,0.0,Dog,Peaches
634,Border Collie Mix,Black/White,A665080,1.0,Dog,None
635,Rottweiler Mix,Black/Tan,A664093,0.0,Dog,Katrina
636,Doberman Pinsch Mix,Black/Tan,A641748,1.0,Dog,Champ
637,Domestic Longhair Mix,Brown Tabby/White,A665081,1.0,Cat,Frank
638,Pit Bull Mix,Brown Brindle/White,A665082,0.0,Dog,Lucy
639,Pit Bull Mix,White/Brown,A665085,1.0,Dog,Blue
640,Domestic Shorthair Mix,Tortie,A665084,0.0,Cat,None
641,Airedale Terrier,Tan/Black,A613098,1.0,Dog,Ralphie
642,Domestic Medium Hair Mix,Orange Tabby/White,A665034,1.0,Cat,None
643,Domestic Shorthair Mix,Brown Tabby/White,A665086,1.0,Cat,Howie
644,Domestic Shorthair Mix,Black,A665087,0.0,Cat,Heidi
645,Domestic Shorthair Mix,Black,A665088,0.0,Cat,Helen
646,Bat Mix,Brown,A665089,,Other,None
647,Bat Mix,Black,A665090,,Other,None
648,Siamese Mix,Lynx Point,A665093,0.0,Cat,Bell
649,Labrador Retriever Mix,Black/White,A665092,1.0,Dog,Oscar
650,Pit Bull Mix,Black/White,A665094,1.0,Dog,O'Malley
651,Dachshund Mix,Red/Buff,A665095,1.0,Dog,Paddy
652,Belgian Malinois/Australian Shepherd,Brown/Brown Merle,A529609,0.0,Dog,Billy Jean
653,Great Dane,Fawn/Tan,A665097,0.0,Dog,Brittney
654,Domestic Medium Hair Mix,Tortie,A665098,0.0,Cat,None
655,Domestic Shorthair Mix,Black/White,A665099,1.0,Cat,None
656,Staffordshire/Beagle,Brown/White,A665100,0.0,Dog,Rita
657,Domestic Shorthair Mix,Brown Tabby,A665101,1.0,Cat,Buzz
658,Pug Mix,Brown,A665102,0.0,Dog,Minnie
659,Cardigan Welsh Corgi/Australian Kelpie,Black/Tan,A665103,1.0,Dog,None
660,Finnish Spitz Mix,Buff,A665104,1.0,Dog,George
661,Bat Mix,Brown,A665105,,Other,None
662,Bat,Brown,A665106,,Other,None
663,Bat,Brown,A665107,,Other,None
664,Bat,Brown,A665108,,Other,None
665,Dachshund Wirehair Mix,Tan,A665113,0.0,Dog,None
666,Bat Mix,Gray,A665121,,Other,None
667,Domestic Medium Hair,Black,A665122,0.0,Cat,None
668,Redbone Hound,Red/White,A665123,0.0,Dog,Adele
669,Domestic Medium Hair Mix,Brown Tabby,A665124,1.0,Cat,None
670,Domestic Medium Hair Mix,Brown Tabby,A665125,1.0,Cat,None
671,Domestic Medium Hair Mix,Black,A665126,0.0,Cat,None
672,Domestic Medium Hair Mix,Orange Tabby,A665127,0.0,Cat,None
673,Domestic Medium Hair Mix,Orange Tabby,A665128,0.0,Cat,None
674,Domestic Medium Hair Mix,Orange Tabby,A665129,1.0,Cat,None
675,Pointer Mix,Brown/White,A665132,0.0,Dog,Hershey
676,Pit Bull Mix,Brown/White,A665133,0.0,Dog,Honey
677,Flat Coat Retriever Mix,Black/White,A655516,0.0,Dog,Oreo
678,Chihuahua Shorthair Mix,Tan,A665134,0.0,Dog,Cosita
679,Black Mouth Cur,Tan/White,A665135,0.0,Dog,Josie
680,Domestic Shorthair Mix,Brown Tabby,A665136,1.0,Cat,None
681,Pit Bull Mix,White/Tan,A665137,1.0,Dog,Willie
682,Beagle/Rat Terrier,Tricolor,A665138,1.0,Dog,None
683,Domestic Shorthair Mix,Black/White,A665139,1.0,Cat,None
684,Domestic Shorthair Mix,Black/White,A665140,1.0,Cat,None
685,Great Pyrenees Mix,White,A665142,1.0,Dog,Pascal
686,Siberian Husky Mix,Black/White,A665141,1.0,Dog,Crixus
687,Domestic Shorthair Mix,Orange Tabby,A665143,1.0,Cat,Thor
688,Boxer Mix,Brown Brindle/White,A665144,1.0,Dog,None
689,Domestic Shorthair Mix,Cream Tabby,A665145,1.0,Cat,Stefan
690,Dachshund Mix,Brown/White,A665147,0.0,Dog,None
691,Chihuahua Shorthair Mix,Black/White,A665148,1.0,Dog,None
692,Chihuahua Shorthair Mix,Black,A665149,0.0,Dog,None
693,Chihuahua Shorthair Mix,Sable,A665150,1.0,Dog,None
694,Chihuahua Shorthair Mix,Gold,A665151,0.0,Dog,None
695,Chihuahua Shorthair Mix,Buff,A665152,0.0,Dog,None
696,Domestic Shorthair Mix,Orange Tabby,A665153,1.0,Cat,None
697,Pit Bull Mix,Black/White,A635991,1.0,Dog,Kane
698,Redbone Hound Mix,Tan/White,A660531,1.0,Dog,Maxwell
699,English Setter Mix,White/Red Tick,A665155,1.0,Dog,Winston
700,Chihuahua Shorthair Mix,Brown,A665091,0.0,Dog,Coco
701,Border Collie Mix,White/Black,A665156,0.0,Dog,Baby Elic
702,Great Dane Mix,Black,A664508,1.0,Dog,Shadow
703,Domestic Shorthair Mix,Orange Tabby,A665157,1.0,Cat,None
704,Bat Mix,Brown,A665158,,Other,None
705,German Shepherd Mix,Sable,A665159,1.0,Dog,Skipper
706,German Shepherd Mix,Sable/White,A665160,0.0,Dog,Cora
707,Pit Bull Mix,Blue/White,A665162,0.0,Dog,Diamond
708,Miniature Poodle Mix,Apricot,A665165,1.0,Dog,Charlie
709,Pit Bull Mix,Black,A641215,0.0,Dog,Tootsie
710,Rat Terrier Mix,Tricolor,A399552,1.0,Dog,Jack
711,Bat Mix,Gray,A665166,,Other,None
712,Bat Mix,Gray,A665169,,Other,None
713,Labrador Retriever Mix,Yellow,A665172,0.0,Dog,Sadie
714,Cocker Spaniel/Miniature Poodle,White/Tan,A664822,1.0,Dog,Jackson
715,Pit Bull Mix,Chocolate/White,A665173,1.0,Dog,Hardy
716,Pit Bull Mix,Tan/White,A665175,1.0,Dog,Stan
717,Pit Bull Mix,Brown Brindle/White,A665174,1.0,Dog,Zeus
718,Beagle Mix,Tricolor,A665215,0.0,Dog,Lola
719,Pointer/Australian Cattle Dog,White/Red Tick,A665179,0.0,Dog,Freckles
720,Domestic Shorthair Mix,Brown Tabby/White,A665185,1.0,Cat,Vince
721,Pit Bull Mix,Black/White,A665187,1.0,Dog,Coco
722,Bat,Brown/Black,A665188,,Other,None
723,Domestic Medium Hair Mix,Torbie,A661830,0.0,Cat,Amalia
724,Domestic Longhair Mix,Black/White,A665189,1.0,Cat,None
725,Domestic Shorthair Mix,Black/White,A665190,1.0,Cat,None
726,Labrador Retriever,Black,A665191,0.0,Dog,Ginger
727,Australian Shepherd Mix,Brown/Black,A665192,0.0,Dog,Phoenix
728,Shih Tzu Mix,Brown/White,A653439,1.0,Dog,Gaspar
729,Domestic Shorthair Mix,Torbie/White,A665199,0.0,Cat,None
730,Domestic Shorthair Mix,Orange Tabby/White,A665200,0.0,Cat,None
731,Domestic Shorthair Mix,Orange Tabby/White,A665201,1.0,Cat,None
732,Rottweiler,Black/Brown,A632423,1.0,Dog,Rosco
734,Chihuahua Shorthair Mix,Black/Tan,A665202,0.0,Dog,Dior
735,Dachshund Mix,Red,A665196,0.0,Dog,Toffee
736,Shih Tzu/Affenpinscher,Black/White,A665203,0.0,Dog,Afton
737,Domestic Shorthair Mix,Tortie,A665205,0.0,Cat,None
738,Domestic Shorthair Mix,Tortie,A665207,0.0,Cat,None
739,Domestic Shorthair Mix,Black,A665208,1.0,Cat,None
740,German Shepherd Mix,Sable/White,A665206,0.0,Dog,Matilda
741,Domestic Shorthair Mix,Brown Tabby,A665209,0.0,Cat,Tilly
742,Cocker Spaniel,White/Brown,A547803,0.0,Dog,Sheba
743,Chow Chow Mix,Red/Black,A665211,1.0,Dog,Rasmussen
744,Bull Terrier Mix,White/Brown,A665210,0.0,Dog,Chicle
745,Labrador Retriever Mix,Brown/White,A665212,1.0,Dog,Lonnie
746,Australian Cattle Dog/Labrador Retriever,Brown/White,A665214,0.0,Dog,None
747,German Shepherd,Brown/Black,A665218,0.0,Dog,Crickett
748,Basset Hound,Tricolor,A665217,0.0,Dog,Dot
749,Labrador Retriever,Cream,A665213,0.0,Dog,Mariah
750,Beagle Mix,Tricolor,A665216,0.0,Dog,Bella
751,Jack Russell Terrier Mix,White/Brown,A665222,1.0,Dog,Marley
752,Australian Shepherd Mix,Tricolor,A665219,1.0,Dog,Sox
753,Australian Cattle Dog Mix,Tricolor,A665220,1.0,Dog,None
754,Australian Cattle Dog Mix,Brown/Black,A665221,1.0,Dog,None
755,Pit Bull Mix,Tan/White,A613821,0.0,Dog,Rosie
756,Golden Retriever,Gold/Buff,A665223,1.0,Dog,Boss
757,Flat Coat Retriever Mix,Black/White,A665224,1.0,Dog,Jet
758,Pug Mix,Brown/Black,A665225,0.0,Dog,None
759,Pug Mix,Brown/Black,A665226,0.0,Dog,None
760,Domestic Medium Hair Mix,Tortie,A665229,0.0,Cat,Maya
761,Labrador Retriever Mix,Yellow,A665228,1.0,Dog,Guthrie
762,Australian Kelpie Mix,Tricolor,A665231,1.0,Dog,None
763,Australian Kelpie Mix,Tricolor,A665232,1.0,Dog,None
764,Australian Kelpie Mix,Tricolor,A665233,0.0,Dog,None
765,Australian Kelpie Mix,Tricolor,A665235,0.0,Dog,None
766,Australian Kelpie Mix,Tricolor,A665236,0.0,Dog,None
767,Australian Kelpie Mix,Sable/White,A665237,1.0,Dog,None
768,Australian Kelpie Mix,Sable/White,A665238,1.0,Dog,None
769,Australian Kelpie Mix,Tricolor,A665239,1.0,Dog,None
770,Australian Kelpie Mix,Sable/White,A665240,0.0,Dog,None
771,Labrador Retriever Mix,Yellow,A665230,0.0,Dog,Marley
772,Alaskan Husky Mix,White,A665234,0.0,Dog,Salsa
773,Pit Bull Mix,Blue,A665241,1.0,Dog,Leo
774,Miniature Poodle Mix,Brown,A665244,1.0,Dog,Latte
775,Queensland Heeler Mix,Blue Tick/Black,A665245,1.0,Dog,Joey
776,Domestic Shorthair Mix,Orange Tabby,A665246,1.0,Cat,Alex
777,Skunk Mix,Black/White,A665247,,Other,None
778,Chihuahua Shorthair Mix,Tan/White,A665249,0.0,Dog,Lady
779,Pit Bull Mix,White,A665250,0.0,Dog,Sugar
780,Pit Bull Mix,Brown/Tricolor,A665251,0.0,Dog,Fayah
781,Domestic Shorthair Mix,Brown Tabby,A665252,1.0,Cat,None
782,Rabbit Sh,Black Brindle,A665254,,Other,None
783,Labrador Retriever Mix,Chocolate,A656760,1.0,Dog,Jessie
784,Chihuahua Shorthair Mix,Black/Tan,A665195,0.0,Dog,Bella
