,id,name,outcome_type,outcome_detail,species,age,breed,color,datetime,fixed,male
5707,A671565,None,Transfer,SCRP,Cat,0.493150684932,Domestic Medium Hair Mix,Brown Tabby,2014-01-29 10:00:00,1.0,0.0
5708,A670287,Connie,Transfer,Partner,Cat,3.0,Domestic Shorthair Mix,Calico,2014-01-29 12:00:00,1.0,0.0
5709,A616027,Gigi,Return to Owner,None,Dog,2.0,Australian Cattle Dog Mix,Brown,2014-01-29 12:08:00,1.0,0.0
5710,A671481,Dutchess,Adoption,None,Dog,0.0821917808219,Chihuahua Shorthair Mix,Black/Tan,2014-01-29 12:10:00,0.0,0.0
5711,A670459,Panda,Transfer,Partner,Dog,2.0,Chihuahua Shorthair Mix,Black/White,2014-01-29 12:39:00,1.0,1.0
5712,A662288,Hemi,Return to Owner,None,Dog,3.0,Pit Bull Mix,Blue/White,2014-01-29 13:09:00,1.0,0.0
5713,A666400,Chloe,Adoption,Foster,Dog,8.0,Miniature Pinscher,Black/Tan,2014-01-29 13:20:00,1.0,0.0
5714,A666401,Clint,Adoption,Foster,Dog,8.0,Chihuahua Shorthair Mix,Tricolor,2014-01-29 13:20:00,1.0,1.0
5715,A671333,Jasmine,Transfer,Partner,Cat,3.0,Domestic Shorthair Mix,Calico,2014-01-29 13:20:00,1.0,0.0
5716,A670187,Lassie,Adoption,None,Dog,8.0,German Shepherd Mix,Tan/Black,2014-01-29 14:10:00,1.0,0.0
5717,A671495,Bannon,Adoption,None,Dog,0.41095890411,Great Pyrenees Mix,White,2014-01-29 14:16:00,0.0,1.0
5718,A664528,Glinda,Return to Owner,None,Dog,2.0,Toy Poodle Mix,White,2014-01-29 14:28:00,1.0,0.0
5719,A671446,Tiger,Transfer,Partner,Cat,1.0,Domestic Shorthair Mix,Gray Tabby,2014-01-29 15:06:00,1.0,0.0
5720,A671334,Mowgli,Transfer,Partner,Cat,2.0,Domestic Shorthair Mix,Brown Tabby,2014-01-29 15:06:00,1.0,1.0
5721,A671093,Tigger,Transfer,Partner,Cat,0.41095890411,Domestic Shorthair Mix,Brown Tabby,2014-01-29 15:06:00,1.0,1.0
5722,A670961,Quick,Transfer,Partner,Cat,0.493150684932,Domestic Shorthair Mix,Brown Tabby/White,2014-01-29 15:06:00,1.0,1.0
5723,A670708,Curtis,Transfer,Partner,Cat,1.0,Domestic Shorthair Mix,Black,2014-01-29 15:07:00,1.0,1.0
5724,A669969,Mickey,Transfer,Partner,Dog,0.246575342466,Border Collie/Labrador Retriever,White/Black,2014-01-29 15:07:00,1.0,1.0
5725,A671094,Gina,Transfer,Partner,Dog,0.328767123288,Australian Cattle Dog Mix,Black/White,2014-01-29 15:07:00,1.0,0.0
5726,A671191,Milo,Transfer,Partner,Dog,0.328767123288,Pit Bull Mix,Blue/White,2014-01-29 15:07:00,0.0,1.0
5727,A671533,Jasper,Transfer,Partner,Cat,1.0,Domestic Shorthair Mix,Brown Tabby,2014-01-29 15:07:00,1.0,0.0
5728,A663044,Blue Meadow,Transfer,Partner,Dog,3.0,Pit Bull Mix,Blue/White,2014-01-29 15:07:00,1.0,0.0
5729,A671585,None,Transfer,Partner,Dog,0.328767123288,Dachshund,Brown/White,2014-01-29 15:10:00,0.0,1.0
5730,A671587,None,Transfer,Partner,Dog,0.328767123288,Dachshund,Brown/White,2014-01-29 15:10:00,0.0,0.0
5731,A671673,None,Transfer,SCRP,Cat,2.0,Domestic Shorthair Mix,Blue,2014-01-29 15:24:00,0.0,1.0
5732,A671605,None,Transfer,SCRP,Cat,1.0,Domestic Shorthair Mix,Blue Tabby,2014-01-29 15:26:00,1.0,1.0
5733,A671624,None,Transfer,SCRP,Cat,0.41095890411,Domestic Shorthair Mix,Brown Tabby/White,2014-01-29 15:32:00,,
5734,A671670,None,Transfer,SCRP,Cat,2.0,Domestic Medium Hair Mix,Cream Tabby/White,2014-01-29 15:32:00,1.0,1.0
5735,A671631,None,Transfer,SCRP,Cat,1.0,Domestic Longhair Mix,White/Brown Tabby,2014-01-29 15:32:00,,
5736,A671510,Nina,Adoption,None,Dog,2.0,Flat Coat Retriever Mix,Black,2014-01-29 15:51:00,1.0,0.0
5737,A670937,Sadee Lynn,Return to Owner,None,Dog,6.0,Beagle/Jack Russell Terrier,White/Tan,2014-01-29 16:09:00,1.0,0.0
5738,A671485,Precious,Adoption,None,Dog,0.164383561644,Dachshund Mix,White/Black,2014-01-29 16:47:00,1.0,0.0
5739,A671586,Chico,Adoption,None,Dog,0.246575342466,Dachshund,Brown,2014-01-29 16:55:00,1.0,1.0
5740,A671584,Bro,Transfer,Partner,Dog,2.0,Boston Terrier/Chihuahua Shorthair,Black/White,2014-01-29 16:56:00,0.0,1.0
5741,A671368,None,Transfer,Partner,Dog,1.0,Miniature Pinscher/Chihuahua Shorthair,Chocolate/Tan,2014-01-29 16:56:00,0.0,1.0
5742,A629803,Mona,Return to Owner,None,Dog,1.0,Golden Retriever/Labrador Retriever,White/Brown,2014-01-29 16:58:00,0.0,0.0
5743,A671484,None,Adoption,None,Dog,0.164383561644,Dachshund Mix,Blue Tick/Black,2014-01-29 17:04:00,1.0,0.0
5744,A671148,Spot,Return to Owner,None,Dog,0.41095890411,Jack Russell Terrier Mix,White/Brown,2014-01-29 18:06:00,1.0,1.0
5745,A671382,Rusty,Adoption,None,Dog,0.575342465753,Pomeranian Mix,Buff,2014-01-29 18:09:00,1.0,1.0
5746,A670770,Martin,Adoption,None,Dog,2.0,Chihuahua Shorthair/Cardigan Welsh Corgi,Tricolor,2014-01-29 18:17:00,1.0,1.0
5747,A645487,Toby,Return to Owner,None,Dog,1.0,Chihuahua Shorthair Mix,Black/Brown,2014-01-29 18:33:00,1.0,1.0
5748,A671482,Cleo,Adoption,None,Dog,0.0821917808219,Chihuahua Shorthair Mix,Black/Tan,2014-01-29 18:37:00,0.0,0.0
5749,A671447,Karma,Adoption,None,Dog,1.0,Chihuahua Shorthair Mix,Buff,2014-01-29 18:40:00,1.0,0.0
5750,A671494,None,Transfer,Partner,Dog,0.41095890411,Great Pyrenees Mix,White,2014-01-29 18:40:00,0.0,0.0
5751,A671213,Grace,Adoption,None,Dog,1.0,Chow Chow Mix,Red,2014-01-29 18:43:00,1.0,0.0
5752,A669786,Emily,Adoption,None,Cat,11.0,Domestic Shorthair Mix,White/Blue,2014-01-29 18:55:00,1.0,0.0
5753,A669324,Shasta,Adoption,None,Dog,1.0,Staffordshire/French Bulldog,Fawn/White,2014-01-29 19:16:00,1.0,0.0
5754,A671717,None,Euthanasia,Suffering,Cat,1.0,Domestic Shorthair Mix,Gray,2014-01-29 23:34:00,0.0,0.0
5755,A671689,None,Disposal,None,Other,1.0,Raccoon Mix,Brown/Black,2014-01-30 08:53:00,,
5756,A671718,None,Euthanasia,Rabies Risk,Other,0.493150684932,Bat Mix,Brown,2014-01-30 09:00:00,,
5757,A668800,Gibson,Adoption,Foster,Dog,0.164383561644,Border Collie/Labrador Retriever,Black/White,2014-01-30 09:59:00,1.0,1.0
5758,A671726,None,Euthanasia,Rabies Risk,Cat,1.0,Domestic Shorthair Mix,Black/White,2014-01-30 10:18:00,0.0,1.0
5759,A669394,Cha Cha,Adoption,Foster,Cat,5.0,Domestic Shorthair Mix,Brown Tabby,2014-01-30 11:02:00,1.0,1.0
5760,A663965,None,Adoption,Foster,Dog,0.328767123288,American Bulldog Mix,White/Brown,2014-01-30 12:03:00,1.0,1.0
5761,A663966,None,Adoption,Foster,Dog,0.328767123288,American Bulldog Mix,Brown/White,2014-01-30 12:03:00,1.0,0.0
5762,A668304,None,Adoption,Foster,Dog,0.904109589041,Labrador Retriever/Dachshund,Black/White,2014-01-30 12:20:00,1.0,0.0
5763,A642692,Chalmers,Return to Owner,None,Dog,2.0,Doberman Pinsch Mix,Tricolor,2014-01-30 12:36:00,0.0,1.0
5764,A620350,Wilson,Return to Owner,None,Cat,4.0,Manx Mix,Blue,2014-01-30 12:48:00,1.0,1.0
5765,A583357,Pom Pom,Euthanasia,Behavior,Dog,6.0,Chow Chow Mix,Tan/White,2014-01-30 12:51:00,1.0,0.0
5766,A671088,Melvin,Transfer,Partner,Cat,0.41095890411,Domestic Shorthair Mix,Brown Tabby,2014-01-30 13:09:00,1.0,1.0
5767,A671682,None,Transfer,SCRP,Cat,2.0,Domestic Shorthair Mix,Blue,2014-01-30 13:14:00,1.0,1.0
5768,A671681,None,Transfer,SCRP,Cat,2.0,Domestic Longhair Mix,Black/White,2014-01-30 13:14:00,,
5769,A670644,Rusty,Transfer,Partner,Dog,5.0,Pit Bull Mix,Brown Brindle/White,2014-01-30 13:29:00,1.0,1.0
5770,A663202,Cotton,Adoption,Foster,Cat,0.493150684932,Domestic Shorthair Mix,Black/White,2014-01-30 13:51:00,1.0,1.0
5771,A671742,None,Euthanasia,Suffering,Other,1.0,Raccoon Mix,Gray/Black,2014-01-30 13:52:00,,
5772,A671745,None,Euthanasia,Suffering,Other,2.0,Skunk Mix,Black/White,2014-01-30 13:52:00,,
5773,A671741,None,Euthanasia,Rabies Risk,Other,1.0,Bat Mix,Brown,2014-01-30 13:53:00,,
5774,A670769,Steve,Adoption,None,Dog,2.0,Chihuahua Shorthair/Cardigan Welsh Corgi,Tricolor,2014-01-30 14:03:00,1.0,1.0
5775,A671734,Marshmallow,Transfer,Partner,Other,0.246575342466,Guinea Pig Mix,White/Brown,2014-01-30 14:25:00,0.0,1.0
5776,A670681,Matty,Transfer,Partner,Cat,4.0,Domestic Shorthair Mix,Torbie,2014-01-30 14:41:00,1.0,0.0
5777,A649865,Ruffles,Return to Owner,None,Dog,1.0,Chihuahua Shorthair Mix,Tan,2014-01-30 15:28:00,1.0,1.0
5778,A671774,None,Euthanasia,Rabies Risk,Other,1.0,Raccoon Mix,Brown/Black,2014-01-30 15:52:00,,
5779,A638232,Loretta,Return to Owner,None,Cat,1.0,Domestic Shorthair Mix,Black,2014-01-30 15:59:00,1.0,0.0
5780,A626164,Salem,Adoption,None,Cat,1.0,Domestic Shorthair Mix,Black,2014-01-30 16:11:00,1.0,1.0
5781,A666866,Mary,Adoption,None,Cat,7.0,Domestic Shorthair Mix,Black/White,2014-01-30 16:12:00,1.0,0.0
5782,A671736,Tank,Transfer,Partner,Dog,8.0,French Bulldog,Cream,2014-01-30 16:15:00,1.0,1.0
5783,A671743,Day,Return to Owner,None,Dog,0.164383561644,Pit Bull Mix,Brown/White,2014-01-30 16:58:00,0.0,1.0
5784,A671744,Ten,Return to Owner,None,Dog,0.164383561644,Pit Bull Mix,Brown/White,2014-01-30 16:59:00,1.0,1.0
5785,A671339,None,Adoption,None,Dog,2.0,Pointer/Catahoula,White/Yellow Brindle,2014-01-30 17:21:00,1.0,0.0
5786,A671790,None,Transfer,Partner,Dog,0.0027397260274,Chihuahua Shorthair Mix,Tricolor,2014-01-30 17:24:00,0.0,1.0
5787,A648331,Weenie,Return to Owner,None,Dog,1.0,Dachshund Mix,Tan/White,2014-01-30 17:39:00,1.0,1.0
5788,A662284,Torque,Return to Owner,None,Dog,2.0,Pit Bull Mix,White/Brown,2014-01-30 18:40:00,1.0,1.0
5789,A671031,Ina,Adoption,None,Dog,5.0,German Shepherd Mix,White,2014-01-30 18:40:00,1.0,0.0
5790,A662953,Duke,Return to Owner,None,Dog,1.0,Harrier Mix,Tricolor,2014-01-30 18:51:00,1.0,1.0
5791,A671507,Blue,Adoption,None,Dog,1.0,German Shepherd/Catahoula,Black/Brown Brindle,2014-01-30 18:52:00,1.0,1.0
5792,A671799,None,Euthanasia,Rabies Risk,Other,2.0,Raccoon,Brown/Black,2014-01-30 18:59:00,0.0,1.0
5793,A671727,None,Euthanasia,Suffering,Cat,1.0,Domestic Shorthair Mix,Gray Tabby,2014-01-30 19:09:00,0.0,0.0
5794,A671205,Lovey,Adoption,None,Dog,8.0,Chihuahua Shorthair Mix,Chocolate/White,2014-01-30 19:42:00,1.0,0.0
5795,A651737,Mocho,Return to Owner,None,Dog,9.0,Rottweiler Mix,Black/Brown,2014-01-31 11:17:00,1.0,0.0
5796,A667863,Kiki,Adoption,Foster,Cat,0.246575342466,Domestic Shorthair Mix,Tortie,2014-01-31 11:22:00,0.0,0.0
5797,A670219,Rocky,Adoption,None,Dog,3.0,Chihuahua Shorthair Mix,White/Tricolor,2014-01-31 12:48:00,1.0,1.0
5798,A671525,Crystal,Adoption,None,Dog,0.739726027397,Chihuahua Shorthair/Cardigan Welsh Corgi,Black,2014-01-31 12:50:00,1.0,0.0
5799,A671581,Sammie,Transfer,Partner,Dog,3.0,Shih Tzu,Black/White,2014-01-31 12:58:00,0.0,1.0
5800,A671582,Tammie,Transfer,Partner,Dog,3.0,Shih Tzu,White/Black,2014-01-31 12:58:00,1.0,0.0
5801,A568121,Lola,Adoption,Foster,Dog,4.0,Chihuahua Shorthair Mix,Black/Tan,2014-01-31 13:39:00,1.0,0.0
5802,A669221,Mac,Return to Owner,None,Dog,3.0,Pit Bull Mix,Tricolor/Brown,2014-01-31 13:42:00,1.0,1.0
5803,A670626,Callie,Transfer,SCRP,Cat,2.0,Domestic Shorthair,Calico,2014-01-31 14:39:00,1.0,0.0
5804,A671749,None,Transfer,SCRP,Cat,1.0,Domestic Shorthair Mix,Brown Tabby,2014-01-31 14:39:00,0.0,0.0
5805,A671750,None,Transfer,SCRP,Cat,2.0,Domestic Shorthair Mix,Orange Tabby/White,2014-01-31 14:39:00,1.0,1.0
5806,A671193,Izzy,Transfer,Partner,Dog,0.739726027397,Pit Bull Mix,Fawn/White,2014-01-31 14:44:00,0.0,0.0
5807,A671474,Princess,Euthanasia,Aggressive,Dog,6.0,Pit Bull Mix,Red,2014-01-31 14:52:00,1.0,0.0
5808,A640789,Cupulin,Euthanasia,Aggressive,Dog,2.0,Labrador Retriever Mix,Black,2014-01-31 14:52:00,1.0,1.0
5809,A671486,Sofia,Adoption,None,Dog,3.0,West Highland Mix,White/Tan,2014-01-31 15:09:00,1.0,0.0
5810,A671869,None,Euthanasia,Suffering,Cat,4.0,Domestic Shorthair Mix,White/Red,2014-01-31 15:12:00,0.0,1.0
5811,A671877,Kinda,Euthanasia,Medical,Dog,6.0,Border Collie Mix,Gray/Black,2014-01-31 16:33:00,0.0,0.0
5812,A671864,Krash,Return to Owner,None,Dog,10.0,Golden Retriever Mix,Gold/White,2014-01-31 16:37:00,1.0,1.0
5813,A671819,Karma,Return to Owner,None,Cat,5.0,Domestic Shorthair Mix,Orange Tabby,2014-01-31 17:30:00,1.0,0.0
5814,A671644,Samson,Return to Owner,None,Dog,6.0,Old English Bulldog Mix,Brown Brindle/White,2014-01-31 17:47:00,0.0,1.0
5815,A671121,Little Bit,Adoption,None,Dog,0.41095890411,American Pit Bull Terrier Mix,Brown/White,2014-01-31 18:11:00,1.0,1.0
5816,A670076,Apollo,Adoption,None,Dog,1.0,Pit Bull Mix,Blue/White,2014-01-31 18:25:00,1.0,1.0
5817,A671153,Milky,Return to Owner,None,Dog,3.0,Chihuahua Shorthair Mix,Tan,2014-01-31 18:29:00,1.0,1.0
5818,A392027,Penny,Return to Owner,None,Dog,14.0,Dachshund,Red,2014-01-31 18:55:00,1.0,0.0
5819,A665123,Adele,Adoption,Foster,Dog,5.0,Redbone Hound,Red/White,2014-02-01 10:15:00,1.0,0.0
5820,A671888,Miche,Return to Owner,None,Cat,1.0,Domestic Shorthair,Black/White,2014-02-01 11:05:00,1.0,0.0
5821,A670949,Cassie,Return to Owner,None,Dog,0.657534246575,Doberman Pinsch Mix,Tricolor,2014-02-01 11:13:00,1.0,0.0
5822,A671504,Winston,Adoption,None,Dog,2.0,Jack Russell Terrier/Dachshund,White/Tan,2014-02-01 11:18:00,1.0,1.0
5823,A671161,Cash,Return to Owner,None,Dog,2.0,Pit Bull Mix,White/Brown,2014-02-01 12:13:00,1.0,1.0
5824,A671903,Cowboy,Return to Owner,None,Dog,8.0,Great Pyrenees/Anatol Shepherd,White/Tan,2014-02-01 12:14:00,0.0,1.0
5825,A671908,Monster,Return to Owner,None,Dog,4.0,Pit Bull Mix,Brown/White,2014-02-01 12:16:00,1.0,1.0
5826,A617461,Tank,Return to Owner,None,Dog,3.0,German Wirehaired Pointer,Black/Gray,2014-02-01 12:21:00,1.0,1.0
5827,A622127,Nala,Adoption,None,Dog,3.0,American Pit Bull Terrier Mix,White/Brown,2014-02-01 12:29:00,1.0,0.0
5828,A570481,Shaq,Return to Owner,None,Cat,4.0,Domestic Shorthair Mix,Brown Tabby,2014-02-01 12:44:00,1.0,1.0
5829,A671607,None,Adoption,None,Dog,1.0,Rat Terrier Mix,Tricolor,2014-02-01 12:59:00,1.0,0.0
5830,A670699,Cornelius,Adoption,None,Dog,2.0,Pit Bull Mix,Brown/White,2014-02-01 13:13:00,1.0,1.0
5831,A671623,None,Euthanasia,Suffering,Cat,10.0,Domestic Medium Hair Mix,Blue Tabby,2014-02-01 13:19:00,0.0,1.0
5832,A651682,Savannah,Adoption,None,Dog,0.904109589041,Greyhound Mix,Tan/White,2014-02-01 13:30:00,1.0,0.0
5833,A670879,Cotton,Adoption,None,Dog,3.0,Pointer Mix,White/Tan,2014-02-01 13:35:00,1.0,0.0
5834,A671028,Lexi,Adoption,Offsite,Dog,2.0,Chihuahua Shorthair Mix,Brown/Tan,2014-02-01 13:46:00,1.0,0.0
5835,A564660,Moki,Adoption,None,Dog,6.0,Australian Shepherd Mix,Brown/Tan,2014-02-01 13:49:00,1.0,0.0
5836,A670725,Rosie,Adoption,Foster,Dog,0.164383561644,Pit Bull Mix,Brown Brindle/White,2014-02-01 13:55:00,1.0,0.0
5837,A670305,Frances,Adoption,None,Dog,0.821917808219,Australian Cattle Dog Mix,Red,2014-02-01 14:09:00,1.0,0.0
5838,A667524,Pookie,Euthanasia,Rabies Risk,Dog,1.0,American Pit Bull Terrier Mix,Brown/White,2014-02-01 14:22:00,1.0,1.0
5839,A669961,Petunia,Adoption,None,Dog,1.0,Border Collie Mix,Black/White,2014-02-01 14:36:00,1.0,0.0
5840,A671932,None,Euthanasia,Suffering,Other,2.0,Coyote Mix,Red,2014-02-01 14:44:00,0.0,1.0
5841,A668526,Hansel,Adoption,Foster,Dog,0.164383561644,Chihuahua Shorthair Mix,White/Cream,2014-02-01 14:56:00,1.0,1.0
5842,A670317,Princess,Adoption,None,Dog,2.0,Pit Bull Mix,White/Brown Brindle,2014-02-01 15:08:00,1.0,0.0
5843,A671317,Zip,Return to Owner,None,Dog,2.0,Rat Terrier/Chihuahua Shorthair,Brown Brindle,2014-02-01 15:12:00,0.0,1.0
5844,A671142,Francie,Adoption,None,Dog,2.0,Beagle/Labrador Retriever,Brown/White,2014-02-01 15:14:00,1.0,0.0
5845,A671069,Suzanne,Adoption,None,Dog,1.0,Australian Cattle Dog Mix,Tan/White,2014-02-01 15:28:00,1.0,0.0
5846,A671554,Simba,Adoption,None,Dog,0.904109589041,American Bulldog/Mastiff,Brown/White,2014-02-01 15:34:00,1.0,1.0
5847,A671302,Jack,Adoption,None,Dog,1.0,Labrador Retriever Mix,Black,2014-02-01 16:00:00,1.0,1.0
5848,A671944,None,Euthanasia,Suffering,Cat,0.41095890411,Domestic Shorthair Mix,Brown Tabby,2014-02-01 16:12:00,0.0,0.0
5849,A667365,Leif,Adoption,None,Cat,0.246575342466,Domestic Shorthair Mix,White/Black,2014-02-01 16:54:00,1.0,1.0
5850,A671312,Betty,Adoption,None,Dog,3.0,Chihuahua Shorthair/Dachshund,Black/White,2014-02-01 16:56:00,1.0,0.0
5851,A671590,Frodo,Adoption,None,Dog,0.657534246575,Australian Shepherd Mix,Blue Merle/Tan,2014-02-01 17:03:00,1.0,1.0
5852,A671364,Oso,Return to Owner,None,Dog,0.164383561644,German Shepherd,Brown Brindle,2014-02-01 17:18:00,1.0,1.0
5853,A671366,Pancha,Return to Owner,None,Dog,2.0,Chihuahua Shorthair/Pug,Black,2014-02-01 17:19:00,1.0,0.0
5854,A667626,Leia,Adoption,Foster,Cat,0.246575342466,Domestic Shorthair Mix,Cream Tabby/White,2014-02-01 17:33:00,1.0,0.0
5855,A671583,Charlie,Adoption,None,Dog,0.821917808219,Wire Hair Fox Terrier Mix,White/Black,2014-02-01 17:40:00,1.0,1.0
5856,A671698,Eli,Adoption,None,Dog,0.164383561644,Collie Smooth Mix,Sable/White,2014-02-01 17:52:00,1.0,1.0
5857,A666077,Sabrina,Adoption,None,Cat,0.41095890411,Domestic Shorthair Mix,Black,2014-02-01 17:59:00,1.0,0.0
5858,A671383,Cj,Adoption,None,Cat,3.0,Domestic Shorthair Mix,Black/White,2014-02-01 18:13:00,1.0,1.0
5859,A671526,Ethal,Adoption,None,Dog,12.0,Labrador Retriever Mix,Yellow,2014-02-01 18:30:00,1.0,0.0
5860,A623403,Sam,Adoption,None,Cat,14.0,Domestic Shorthair Mix,Orange Tabby,2014-02-01 18:33:00,1.0,1.0
5861,A669599,Evie,Adoption,None,Dog,3.0,Collie Smooth/Labrador Retriever,Sable/White,2014-02-01 18:47:00,1.0,0.0
5862,A671603,Ted,Adoption,None,Dog,3.0,Chihuahua Shorthair Mix,Brown/White,2014-02-01 19:05:00,1.0,1.0
5863,A671941,None,Disposal,None,Other,1.0,Raccoon,Brown/Black,2014-02-02 09:02:00,,
5864,A671943,None,Disposal,None,Other,2.0,Skunk Mix,Black/White,2014-02-02 09:03:00,0.0,1.0
5865,A665123,Adele,Adoption,None,Dog,5.0,Redbone Hound,Red/White,2014-02-02 10:17:00,1.0,0.0
5866,A670413,Judge Judy,Transfer,Partner,Dog,2.0,American Staffordshire Terrier/American Bulldog,Blue/White,2014-02-02 11:03:00,1.0,0.0
5867,A671413,Magnus,Return to Owner,None,Dog,2.0,Boxer/Pit Bull,Red/White,2014-02-02 11:15:00,1.0,1.0
5868,A671362,Pete,Transfer,Partner,Dog,5.0,Labrador Retriever Mix,Chocolate,2014-02-02 11:18:00,1.0,1.0
5869,A670973,Pete,Transfer,Partner,Dog,1.0,Labrador Retriever Mix,Black,2014-02-02 11:18:00,1.0,1.0
5870,A670616,Laurel,Adoption,None,Cat,16.0,Siamese Mix,Lynx Point,2014-02-02 11:58:00,1.0,0.0
5871,A671412,Katie,Adoption,None,Dog,2.0,Labrador Retriever/Border Collie,Black/White,2014-02-02 12:16:00,1.0,0.0
5872,A671994,Lola,Return to Owner,None,Dog,11.0,Golden Retriever Mix,Gold,2014-02-02 12:27:00,1.0,0.0
5873,A671998,Molly,Return to Owner,None,Dog,2.0,Labrador Retriever Mix,Tan,2014-02-02 12:49:00,1.0,0.0
5874,A671475,Mimi,Transfer,Partner,Dog,6.0,Cairn Terrier Mix,Tan,2014-02-02 13:22:00,1.0,0.0
5875,A670009,Delilah,Euthanasia,Rabies Risk,Dog,3.0,Pit Bull Mix,Black/White,2014-02-02 13:57:00,1.0,0.0
5876,A671537,Daniel,Transfer,Partner,Dog,1.0,Anatol Shepherd/Labrador Retriever,White/Tan,2014-02-02 14:00:00,0.0,1.0
5877,A670580,Cain,Adoption,None,Dog,1.0,Pit Bull Mix,White,2014-02-02 14:01:00,1.0,1.0
5878,A591983,Shadow,Transfer,Partner,Dog,3.0,Labrador Retriever Mix,Black/White,2014-02-02 14:19:00,1.0,1.0
5879,A670547,Mint,Adoption,None,Cat,0.821917808219,Domestic Shorthair Mix,Brown Tabby/White,2014-02-02 14:36:00,1.0,0.0
5880,A671933,Mugzi,Return to Owner,None,Dog,2.0,Boston Terrier Mix,Chocolate/White,2014-02-02 14:47:00,1.0,1.0
5881,A671138,Sylvester,Transfer,Partner,Cat,3.0,Domestic Longhair Mix,White/Black,2014-02-02 14:52:00,0.0,1.0
5882,A670620,Willie,Adoption,None,Cat,9.0,Domestic Shorthair Mix,Orange Tabby,2014-02-02 14:52:00,1.0,1.0
5883,A670613,Nelson,Adoption,None,Cat,9.0,Domestic Shorthair Mix,Orange Tabby,2014-02-02 14:52:00,1.0,1.0
5884,A671583,Charlie,Adoption,None,Dog,0.821917808219,Wire Hair Fox Terrier Mix,White/Black,2014-02-02 14:59:00,1.0,1.0
5885,A671829,None,Transfer,SCRP,Cat,1.0,Domestic Shorthair Mix,Blue Tabby/White,2014-02-02 15:01:00,0.0,1.0
5886,A670814,Pinto Bean,Adoption,None,Dog,2.0,Chihuahua Shorthair Mix,Tricolor,2014-02-02 15:05:00,1.0,1.0
5887,A671534,Stella,Adoption,None,Cat,1.0,Snowshoe,Seal Point/White,2014-02-02 15:11:00,0.0,0.0
5888,A669432,Rose,Adoption,Foster,Dog,2.0,Miniature Schnauzer Mix,Brown/Black,2014-02-02 15:14:00,1.0,0.0
5889,A671687,None,Euthanasia,Suffering,Dog,13.0,Shetland Sheepdog Mix,Sable,2014-02-02 15:30:00,1.0,0.0
5890,A515757,Simba,Return to Owner,None,Dog,9.0,Labrador Retriever,Black,2014-02-02 16:01:00,1.0,1.0
5891,A670925,Charlie,Euthanasia,Aggressive,Dog,2.0,Catahoula,Red/White,2014-02-02 16:18:00,1.0,1.0
5892,A671276,Sebastian,Adoption,None,Dog,0.575342465753,German Shepherd Mix,Brown,2014-02-02 16:31:00,1.0,1.0
5893,A667043,Lulu,Adoption,None,Dog,2.0,Dachshund/German Pinscher,Red/Black,2014-02-02 16:38:00,1.0,0.0
5894,A663411,Daisy,Return to Owner,None,Dog,1.0,American Staffordshire Terrier Mix,Tricolor,2014-02-02 16:45:00,1.0,0.0
5895,A663410,Chico,Return to Owner,None,Dog,2.0,American Staffordshire Terrier Mix,Brown/White,2014-02-02 16:46:00,1.0,1.0
5896,A669718,Tigra,Adoption,Foster,Cat,0.164383561644,Domestic Medium Hair Mix,Brown Tabby,2014-02-02 16:59:00,1.0,0.0
5897,A665898,Markie,Adoption,None,Dog,1.0,Pit Bull Mix,Brown/White,2014-02-02 17:04:00,1.0,1.0
5898,A593524,Lavender,Return to Owner,None,Cat,5.0,Domestic Medium Hair Mix,Torbie,2014-02-02 17:08:00,1.0,0.0
5899,A669162,Atticus,Return to Owner,None,Cat,10.0,Siamese Mix,Lynx Point,2014-02-02 17:08:00,1.0,1.0
5900,A671521,Arya,Adoption,None,Cat,3.0,Siamese Mix,White/Black,2014-02-02 17:09:00,1.0,0.0
5901,A666868,Gizmo,Adoption,None,Cat,1.0,Domestic Shorthair Mix,Brown Tabby,2014-02-02 17:15:00,1.0,1.0
5902,A671367,Oriel,Return to Owner,None,Dog,1.0,Pomeranian/Chihuahua Longhair,Black/Brown,2014-02-02 17:18:00,1.0,0.0
5903,A671675,Catman,Adoption,None,Cat,1.0,Domestic Shorthair Mix,Blue Tabby,2014-02-02 17:29:00,1.0,1.0
5904,A671771,Murphy,Adoption,None,Dog,0.493150684932,Soft Coated Wheaten Terrier/Border Terrier,Tan/Black,2014-02-02 17:37:00,1.0,1.0
5905,A671693,Piper,Adoption,None,Dog,0.164383561644,Dachshund Mix,Brown Brindle/White,2014-02-02 17:40:00,1.0,0.0
5906,A661145,Zion,Return to Owner,None,Dog,12.0,Labrador Retriever Mix,Black,2014-02-02 17:42:00,1.0,1.0
5907,A671544,Midnight,Adoption,None,Dog,0.657534246575,Dachshund Mix,Black/Tan,2014-02-02 17:47:00,1.0,0.0
5908,A671557,Rango,Adoption,None,Dog,2.0,Chihuahua Longhair Mix,Black/Brown,2014-02-02 17:51:00,1.0,1.0
5909,A671642,Chuck,Adoption,None,Dog,0.164383561644,Black Mouth Cur Mix,Tan/Black,2014-02-02 17:53:00,1.0,1.0
5910,A671450,Bella,Return to Owner,None,Dog,2.0,Rat Terrier/Chihuahua Shorthair,Tan/White,2014-02-02 18:41:00,1.0,0.0
5911,A670996,Bobby,Adoption,None,Dog,6.0,Alaskan Malamute/Border Collie,Tricolor,2014-02-02 18:52:00,1.0,1.0
